County,Year,Index Total,Violent Total,Murder,Rape,Robbery,Aggravated Assault,Property Total,Burglary,Larceny,Motor Vehicle Theft,Population,Index_Total_Rate,Property_Total_Rate,Violent_Total_Rate,Murder_Rate,Rape_Rate,Robbery_Rate,Aggravated_Assault_Rate,Burglary_Rate,Larceny_Rate,Motor_Vehicle_Theft_Rate
Franklin,2009,1874,130,0,20,8,102,1744,460,1228,56,51706,3624.3376010521024,3372.9161025799717,251.4214984721309,0.0,38.68023053417399,15.472092213669592,197.26917572428735,889.6453022860017,2374.966154798283,108.30464549568715
Franklin,2010,1886,114,0,32,2,80,1772,492,1226,54,51581,3656.3851030418177,3435.3734902386536,221.01161280316393,0.0,62.03834745351971,3.877396715844982,155.09586863379926,953.8395920978654,2376.8441868129735,104.6897113278145
Franklin,2011,1946,122,2,20,4,96,1824,442,1324,58,51237,3798.036575131253,3559.927396217577,238.10917891367563,3.903429162519273,39.03429162519273,7.806858325038546,187.3645998009251,862.6578449167594,2584.070105587759,113.1994457130589
Franklin,2012,2084,114,2,30,12,70,1970,426,1492,52,51238,4067.2938053788203,3844.8026855068506,222.49111987197003,3.90335298021,58.55029470315001,23.42011788126,136.61735430735,831.4141847847302,2911.9013232366606,101.48717748546001
Franklin,2013,1752,122,2,20,6,94,1630,358,1216,56,50423,3474.6048430279834,3232.65176605914,241.9530769688436,3.9664438847351406,39.664438847351406,11.899331654205422,186.4228625825516,709.9934553675902,2411.597881918966,111.06042877258393
Franklin,2014,1700,106,0,12,10,84,1594,296,1254,44,50066,3395.5179163504176,3183.797387448568,211.72052890184955,0.0,23.968361762473535,19.97363480206128,167.77853233731474,591.2195901410139,2504.6938041784842,87.88399312906964
Franklin,2015,1682,176,0,106,10,60,1506,296,1182,28,49262,3414.396492225245,3057.123137509642,357.2733547156023,0.0,215.17599772644232,20.299622427022857,121.79773456213715,600.8688238398765,2399.415370874102,56.838942795664
Franklin,2016,1412,216,0,118,6,92,1196,194,978,24,49536,2850.452196382429,2414.4056847545216,436.04651162790697,0.0,238.2105943152455,12.112403100775193,185.72351421188628,391.6343669250646,1974.3217054263566,48.44961240310077
Franklin,2017,1376,200,2,114,10,74,1176,272,852,52,48696,2825.6941021849843,2414.9827501232135,410.7113520617709,4.10711352061771,234.1054706752095,20.53556760308855,151.96320026285528,558.5674388040086,1749.6303597831445,106.78495153606045
Franklin,2018,1038,142,0,96,4,42,896,168,684,44,48298,2149.1573150026916,1855.149281543749,294.0080334589424,0.0,198.765994451116,8.281916435463167,86.96012257236325,347.840490289453,1416.2077104642015,91.10108079009483
Franklin,2019,1028,138,0,88,8,42,890,168,684,38,47830,2149.278695379469,1860.75684716705,288.52184821241894,0.0,183.98494668618022,16.7259042441982,87.81099728204056,351.24398912816224,1430.0648128789462,79.44804515994146
Franklin,2020,1306,158,0,64,14,80,1148,232,860,56,47252,2763.904173368323,2429.5267925167186,334.3773808516042,0.0,135.44400237027003,29.628375518496572,169.30500296283753,490.98450859222885,1820.0287818505037,118.51350207398629
Franklin,2021,1260,144,0,66,10,68,1116,216,834,66,46801,2692.250165594752,2384.5644323839238,307.68573321082886,0.0,141.02262772162987,21.367064806307557,145.2960406828914,461.52859981624323,1782.0132048460503,141.02262772162987
Franklin,2022,1630,218,6,138,10,64,1412,252,1094,66,46112,3534.8716169326854,3062.109646079112,472.7619708535739,13.011797362942401,299.2713393476752,21.686328938237335,138.79250520471894,546.4954892435809,2372.4843858431645,143.12977099236642
Franklin,2023,1442,198,0,80,6,112,1244,266,906,72,46224,3119.5915541709933,2691.2426445136725,428.34890965732086,0.0,173.07026652821045,12.980269989615783,242.29837313949463,575.4586362062997,1960.0207684319835,155.76323987538942
Franklin,2024,1070,150,0,46,6,98,920,174,692,54,46983,2277.4194921567378,1958.1550773684098,319.2644147883277,0.0,97.9077538684205,12.770576591533109,208.58608432837408,370.3467211544601,1472.8731668901517,114.93518932379797
Fulton,1990,4518,196,0,18,18,160,4322,850,3326,146,54336,8314.929328621907,7954.210836277974,360.71849234393403,0.0,33.12720848056537,33.12720848056537,294.4640753828033,1564.3404004711426,6121.171967020024,268.698468786808
Fulton,1991,4504,246,2,12,32,200,4258,980,3162,116,54744,8227.385649568901,7778.021335671489,449.36431389741347,3.6533684056700277,21.920210434020166,58.453894490720444,365.33684056700275,1790.1505187783134,5775.975449364314,211.8953675288616
Fulton,1992,4128,246,2,34,38,172,3882,1048,2674,160,54814,7530.922756959902,7082.132301966651,448.7904549932499,3.648702886123983,62.02794906410771,69.32535483635567,313.78844820666257,1911.9203123289672,4878.315758747765,291.8962308899186
Fulton,1993,4394,246,0,28,36,182,4148,1184,2820,144,55122,7971.408874859402,7525.126083959218,446.28279090018503,0.0,50.7964152244113,65.30967671710026,330.1766989586735,2147.962700917964,5115.924676172853,261.23870686840104
Fulton,1994,4250,244,0,24,38,182,4006,1262,2554,190,55232,7694.81460023175,7253.041714947857,441.7728852838934,0.0,43.45307068366164,68.80069524913094,329.5191193511008,2284.907300115875,4624.130938586327,344.00347624565467
Fulton,1995,4552,282,0,28,64,190,4270,1350,2756,164,55217,8243.837948457902,7733.125667819693,510.7122806382093,0.0,50.70902077258815,115.9063331944872,344.09692667113393,2444.8992158212145,4991.2164731876055,297.00997881087346
Fulton,1996,4290,348,0,28,32,288,3942,930,2876,136,55388,7745.360005777424,7117.06506824583,628.2949375315953,0.0,50.55246623817433,57.77424712934209,519.9682241640788,1679.0640571965048,5192.46046074962,245.54055029970388
Fulton,1997,3542,340,0,18,28,294,3202,754,2292,156,55102,6428.078835613953,5811.041341512105,617.0374941018475,0.0,32.666690864215454,50.814852455446264,533.5559507821857,1368.371383978803,4159.558636710101,283.1113208232006
Fulton,1998,3192,318,10,24,16,268,2874,746,1988,140,54971,5806.698077167961,5228.211238653108,578.4868385148533,18.191410016190353,43.65938403885685,29.106256025904568,487.5297884339015,1357.0791872078005,3616.4523112186425,254.67974022666496
Fulton,1999,3064,280,0,14,22,244,2784,688,1972,124,55011,5569.7951318827145,5060.806020614059,508.9891112686554,0.0,25.449455563432767,39.992001599680066,443.5476541055425,1250.6589591172676,3584.737597934958,225.4094635618331
Fulton,2000,3026,268,2,18,8,240,2758,466,2186,106,54976,5504.220023282887,5016.734575087311,487.4854481955762,3.637951105937136,32.741559953434226,14.551804423748544,436.55413271245635,847.6426076833528,3976.28055878929,192.8114086146682
Fulton,2001,2952,186,2,22,16,146,2766,470,2200,96,54904,5376.657438438001,5037.884307154305,338.7731312836952,3.6427218417601632,40.0699402593618,29.141774734081306,265.9186944484919,856.0396328136384,4006.9940259361792,174.85064840448783
Fulton,2002,2990,148,0,12,6,130,2842,406,2324,112,54988,5437.550010911472,5168.400378264349,269.149632647123,0.0,21.82294318760457,10.911471593802284,236.41521786571616,738.3429111806212,4226.376663999418,203.6808030843093
Fulton,2003,2576,164,2,24,6,132,2412,444,1870,98,55081,4676.748788148363,4379.0054646792905,297.7433234690728,3.6310161398667415,43.5721936784009,10.893048419600225,239.64706523120495,806.0855830504166,3395.0000907754034,177.91979085347035
Fulton,2004,2998,190,0,16,24,150,2808,480,2206,122,55233,5427.914471421071,5083.917223399055,343.9972480220158,0.0,28.968189307117125,43.452283960675686,271.57677475422304,869.0456792135136,3993.9891007187734,220.88244346676805
Fulton,2005,3214,218,2,26,16,174,2996,610,2254,132,55301,5811.829804162674,5417.623551111191,394.2062530514819,3.616571128912678,47.01542467586481,28.932569031301423,314.641688215403,1103.0541943183669,4075.875662284588,238.69369450823675
Fulton,2006,3034,200,0,24,14,162,2834,528,2144,162,55328,5483.661075766339,5122.18045112782,361.4806246385194,0.0,43.37767495662232,25.303643724696357,292.7993059572007,954.3088490456911,3875.0722961249276,292.7993059572007
Fulton,2007,3230,264,2,42,12,208,2966,648,2218,100,55489,5820.973526284489,5345.203553857521,475.7699724269675,3.604317972931572,75.69067743156302,21.62590783758943,374.8490691848835,1167.7990232298293,3997.1886319811133,180.2158986465786
Fulton,2008,2974,198,2,24,10,162,2776,482,2202,92,55584,5350.460564191134,4994.242947610824,356.2176165803109,3.598157743235464,43.177892918825556,17.990788716177317,291.4507772020725,867.1560161197467,3961.5716753022452,165.51525618883133
Fulton,2009,3044,224,2,40,22,160,2820,574,2160,86,55558,5478.958925807265,5075.776665826704,403.1822599805609,3.599841606969293,71.99683213938586,39.59825767666223,287.98732855754344,1033.1545412001872,3887.8289355268366,154.7931890996796
Fulton,2010,3378,246,2,34,34,176,3132,718,2306,108,55461,6090.766484556716,5647.211554065018,443.5549304916969,3.6061376462739583,61.30433998665729,61.30433998665729,317.34011287210836,1294.603415012351,4157.876706153874,194.73143289879374
Fulton,2011,3210,122,0,26,16,80,3088,652,2356,80,55156,5819.856407281166,5598.665603016897,221.19080426426862,0.0,47.13902385959823,29.00863006744507,145.0431503372253,1182.1016752483863,4271.520777431286,145.0431503372253
Fulton,2012,3118,104,0,10,24,70,3014,602,2324,88,54923,5677.038763359613,5487.682755858202,189.35600750141106,0.0,18.207308413597218,43.697540192633326,127.45115889518051,1096.0799664985525,4231.378475319993,160.22431403965552
Fulton,2013,3054,124,2,26,22,74,2930,524,2328,78,54458,5607.991479672409,5380.293069888722,227.69840978368651,3.672554996511073,47.743214954643946,40.398104961621804,135.8845348709097,962.209409085901,4274.854015938889,143.22964486393184
Fulton,2014,2930,126,0,8,38,80,2804,530,2210,64,54077,5418.199974110989,5185.198883074136,233.0010910368549,0.0,14.793720065832055,70.27017031270225,147.93720065832053,980.0839543613736,4086.7651681861053,118.34976052665644
Fulton,2015,2618,246,0,84,20,142,2372,398,1922,52,53982,4849.764736393613,4394.057278352043,455.7074580415694,0.0,155.60742469712125,37.04938683264792,263.0506465118002,737.2827979696935,3560.4460746174645,96.3284057648846
Fulton,2016,2364,300,2,120,26,152,2064,308,1712,44,53845,4390.379793852726,3833.2249976785215,557.1547961742037,3.714365307828025,222.86191846968148,48.28674900176432,282.2917633949299,572.0122574055158,3179.4967035007894,81.71603677221655
Fulton,2017,2176,236,0,102,24,110,1940,286,1600,54,54049,4025.976428796092,3589.3356028788694,436.64082591722325,0.0,188.71764509981682,44.404151788192195,203.51902902921424,529.1494754759569,2960.2767858794796,99.90934152343245
Fulton,2018,1888,290,0,102,28,160,1598,188,1358,52,53921,3501.4187422340087,2963.5948888188277,537.8238534151815,0.0,189.16563120120176,51.927820329741664,296.73040188423806,348.65822221397974,2518.4992859924705,96.43738061237737
Fulton,2019,2024,250,2,114,6,128,1774,188,1534,52,53634,3773.725621807063,3307.6033859119216,466.12223589514116,3.728977887161129,212.55173956818436,11.186933661483387,238.65458477831226,350.5239213931461,2860.126039452586,96.95342506618935
Fulton,2020,1916,226,2,62,22,140,1690,280,1338,72,53084,3609.373822620752,3183.6334865496196,425.7403360711325,3.7676135935498456,116.79602140004522,41.443749529048304,263.7329515484892,527.4659030969784,2520.533494084847,135.63408936779442
Fulton,2021,1882,294,4,86,32,172,1588,196,1250,142,52862,3560.2133857969807,3004.048276644849,556.165109152132,7.56687223336234,162.6877530172903,60.53497786689872,325.3755060345806,370.7767394347547,2364.6475729257313,268.62396428436307
Fulton,2022,1280,186,6,60,18,102,1094,134,904,56,52403,2442.608247619411,2087.6667366372153,354.94151098219567,11.44972616071599,114.49726160715988,34.34917848214797,194.64534473217182,255.71055092265712,1725.092074881209,106.86411083334923
Fulton,2023,1260,196,0,38,20,138,1064,190,814,60,52468,2401.463749332927,2027.9027216589159,373.5610276740108,0.0,72.42509720210414,38.11847221163376,263.0174582602729,362.1254860105207,1551.4218190134939,114.35541663490126
Fulton,2024,1438,200,2,22,14,162,1238,174,990,74,52184,2755.6339107772496,2372.374674229649,383.25923654760084,3.832592365476008,42.158516020236085,26.828146558332058,310.43998160355665,333.4355357964127,1897.133220910624,141.8059175226123
Genesee,1990,3294,178,0,16,28,134,3116,646,2366,104,60167,5474.761912676384,5178.918676350823,295.84323632556055,0.0,26.59265045623016,46.53713829840278,222.71344757092757,1073.6782621702928,3932.3881862150347,172.85222796549604
Genesee,1991,3504,214,4,20,24,166,3290,662,2530,98,60529,5788.960663483619,5435.411125245751,353.54953823786946,6.60840258388541,33.04201291942705,39.650415503312466,274.2487072312445,1093.6906276330353,4179.814634307522,161.90586330519255
Genesee,1992,3534,158,0,28,24,106,3376,766,2516,94,60856,5807.151308005784,5547.522019192848,259.62928881293544,0.0,46.01025371368476,39.43736032601551,174.18167477323516,1258.7090837386618,4134.349940843959,154.46299461022744
Genesee,1993,3334,184,6,18,46,114,3150,740,2280,130,61164,5450.918841148388,5150.088287227781,300.83055392060686,9.809691975671964,29.42907592701589,75.20763848015172,186.38414753776732,1209.8620103328756,3727.682950755346,212.5433261395592
Genesee,1994,3380,204,0,36,34,134,3176,586,2496,94,61282,5515.485787017395,5182.598479161908,332.88730785548773,0.0,58.74481903332137,55.481217975914625,218.66127084625174,956.2351098201756,4072.9741196436144,153.38924969811688
Genesee,1995,3518,208,0,38,34,136,3310,664,2554,92,61105,5757.303003027575,5416.905326896326,340.39767613124945,0.0,62.18803698551673,55.64192782914655,222.5677113165862,1086.6541199574503,4179.690696342362,150.5605105965142
Genesee,1996,3296,252,6,20,38,188,3044,526,2434,84,61288,5377.888004177001,4966.714528129487,411.1734760475134,9.789844667797936,32.63281555932646,62.00234956272027,306.7484662576687,858.2430492102859,3971.41365357003,137.0578253491711
Genesee,1997,3132,214,2,36,22,154,2918,548,2284,86,61216,5116.309461578672,4766.727652901202,349.58180867746995,3.2671197072660743,58.80815473078934,35.938316779926815,251.56821745948773,895.1907997909044,3731.0507056978568,140.4861474124412
Genesee,1998,2838,194,0,28,20,146,2644,508,2042,94,60877,4661.859158631339,4343.183796836243,318.67536179509506,0.0,45.99438211475598,32.85313008196856,239.82784959837048,834.4695040820015,3354.30458136899,154.40971138525225
Genesee,1999,2922,174,2,18,18,136,2748,474,2184,90,60554,4825.445057304224,4538.098226376457,287.346830927767,3.302837137100769,29.725534233906927,29.725534233906927,224.59292532285235,782.7724014928823,3606.6981537140405,148.62767116953464
Genesee,2000,3268,170,2,18,34,116,3098,466,2530,102,60539,5398.173078511373,5117.362361452948,280.81071705842515,3.303655494805002,29.732899453245018,56.16214341168503,191.61201869869012,769.7517302895654,4179.124200928328,168.48643023505508
Genesee,2001,3170,192,0,24,32,136,2978,546,2328,104,60321,5255.217917474843,4936.920807015799,318.2971104590441,0.0,39.787138807380515,53.04951840984069,225.46045324182293,905.1574078679066,3859.35246431591,172.41093483198225
Genesee,2002,3366,216,8,32,46,130,3150,456,2604,90,60289,5583.108029657152,5224.833717593591,358.2743120635605,13.269418965317056,53.077675861268226,76.29915905057308,215.62805818640217,756.3568810230721,4319.195873210701,149.2809633598169
Genesee,2003,3556,230,2,44,42,142,3326,574,2654,98,60412,5886.247765344633,5505.528702906707,380.71906243792625,3.3106005429384893,72.83321194464676,69.52261140170828,235.05263854863273,950.1423558233463,4393.166920479375,162.21942660398597
Genesee,2004,3650,216,2,44,36,134,3434,576,2796,62,60224,6060.706695005313,5702.045696068013,358.66099893730075,3.320935175345377,73.0605738575983,59.776833156216796,222.50265674814028,956.4293304994687,4642.667375132838,102.94899043570669
Genesee,2005,3386,192,2,44,20,126,3194,410,2730,54,60068,5636.944795897983,5317.307052007724,319.63774389025775,3.329559832190184,73.25031630818405,33.29559832190184,209.76226942798164,682.5597655989878,4544.849170939601,89.89811546913498
Genesee,2006,3508,212,2,34,32,144,3296,492,2730,74,59919,5854.5703366211055,5500.759358467264,353.810978153841,3.33783941654567,56.74327008127639,53.40543066473072,240.32443799128825,821.1084964702347,4556.150803584839,123.5000584121898
Genesee,2007,2882,174,0,20,22,132,2708,496,2122,90,59930,4808.943767729017,4518.605039212414,290.3387285166027,0.0,33.37226764558652,36.70949441014517,220.256966460871,827.6322376105456,3540.7975971967294,150.1752044051393
Genesee,2008,2892,226,4,36,28,158,2666,510,2070,86,59895,4828.4497871274725,4451.122798230236,377.32698889723684,6.678353785791802,60.10518407212623,46.748476500542615,263.7949745387762,851.4901076884547,3456.0480841472577,143.58460639452375
