County,Year,Index Total,Violent Total,Murder,Rape,Robbery,Aggravated Assault,Property Total,Burglary,Larceny,Motor Vehicle Theft,Population,Index_Total_Rate,Property_Total_Rate,Violent_Total_Rate,Murder_Rate,Rape_Rate,Robbery_Rate,Aggravated_Assault_Rate,Burglary_Rate,Larceny_Rate,Motor_Vehicle_Theft_Rate
Onondaga,2018,19898,2748,56,388,672,1632,17150,2614,13114,1422,475617,4183.62,3605.84,577.78,11.77,81.58,141.29,343.13,549.6,2757.26,298.98
Onondaga,2019,19834,3046,38,456,626,1926,16788,2590,12634,1564,476259,4164.54,3524.97,639.57,7.98,95.75,131.44,404.4,543.82,2652.76,328.39
Onondaga,2020,19966,3238,64,362,566,2246,16728,2984,11888,1856,475429,4199.58,3518.51,681.07,13.46,76.14,119.05,472.42,627.64,2500.48,390.38
Onondaga,2021,18222,3356,66,320,684,2286,14866,2728,10264,1874,471829,3861.99,3150.72,711.27,13.99,67.82,144.97,484.5,578.18,2175.36,397.18
Onondaga,2022,20524,3448,42,354,730,2322,17076,3340,11852,1884,469910,4367.64,3633.89,733.76,8.94,75.33,155.35,494.14,710.77,2522.19,400.93
Onondaga,2023,22970,3202,48,376,640,2138,19768,2816,13988,2964,468524,4902.63,4219.21,683.42,10.24,80.25,136.6,456.33,601.04,2985.55,632.63
Onondaga,2024,23414,3070,48,328,498,2196,20344,3004,13968,3372,468173,5001.14,4345.4,655.74,10.25,70.06,106.37,469.06,641.64,2983.51,720.25
Ontario,1990,5176,242,0,50,32,160,4934,970,3854,110,95352,5428.31,5174.51,253.8,0.0,52.44,33.56,167.8,1017.28,4041.87,115.36
Ontario,1991,5250,180,2,28,38,112,5070,1188,3760,122,96514,5439.63,5253.12,186.5,2.07,29.01,39.37,116.05,1230.91,3895.81,126.41
Ontario,1992,5034,272,6,26,48,192,4762,970,3664,128,97623,5156.57,4877.95,278.62,6.15,26.63,49.17,196.67,993.62,3753.21,131.12
Ontario,1993,5122,324,2,36,36,250,4798,982,3718,98,98327,5209.15,4879.64,329.51,2.03,36.61,36.61,254.25,998.71,3781.26,99.67
Ontario,1994,4860,204,2,30,44,128,4656,792,3768,96,98509,4933.56,4726.47,207.09,2.03,30.45,44.67,129.94,803.99,3825.03,97.45
Ontario,1995,5184,256,10,34,66,146,4928,806,4010,112,98816,5246.11,4987.05,259.07,10.12,34.41,66.79,147.75,815.66,4058.05,113.34
Ontario,1996,4926,168,0,28,30,110,4758,746,3842,170,99509,4950.31,4781.48,168.83,0.0,28.14,30.15,110.54,749.68,3860.96,170.84
Ontario,1997,4638,144,2,26,42,74,4494,682,3670,142,99693,4652.28,4507.84,144.44,2.01,26.08,42.13,74.23,684.1,3681.3,142.44
Ontario,1998,4792,226,0,22,28,176,4566,894,3524,148,99603,4811.1,4584.2,226.9,0.0,22.09,28.11,176.7,897.56,3538.05,148.59
Ontario,1999,4616,258,2,24,52,180,4358,804,3388,166,99802,4625.16,4366.65,258.51,2.0,24.05,52.1,180.36,805.6,3394.72,166.33
Ontario,2000,3952,214,4,24,52,134,3738,578,3016,144,100106,3947.82,3734.04,213.77,4.0,23.97,51.94,133.86,577.39,3012.81,143.85
Ontario,2001,4022,194,2,24,36,132,3828,550,3118,160,100819,3989.33,3796.9,192.42,1.98,23.81,35.71,130.93,545.53,3092.67,158.7
Ontario,2002,4134,204,0,32,42,130,3930,662,3126,142,101763,4062.38,3861.91,200.47,0.0,31.45,41.27,127.75,650.53,3071.84,139.54
Ontario,2003,4206,236,0,34,48,154,3970,678,3136,156,102625,4098.42,3868.45,229.96,0.0,33.13,46.77,150.06,660.66,3055.79,152.01
Ontario,2004,3612,176,10,16,32,118,3436,726,2566,144,103385,3493.74,3323.5,170.24,9.67,15.48,30.95,114.14,702.23,2481.98,139.29
Ontario,2005,3450,220,0,42,46,132,3230,682,2424,124,104259,3309.07,3098.05,211.01,0.0,40.28,44.12,126.61,654.14,2324.98,118.93
Ontario,2006,3778,260,2,56,44,158,3518,776,2572,170,104644,3610.34,3361.87,248.46,1.91,53.51,42.05,150.99,741.56,2457.86,162.46
Ontario,2007,3628,198,6,28,36,128,3430,774,2578,78,105216,3448.14,3259.96,188.18,5.7,26.61,34.22,121.65,735.63,2450.2,74.13
Ontario,2008,3794,216,0,44,58,114,3578,644,2860,74,106302,3569.08,3365.88,203.19,0.0,41.39,54.56,107.24,605.82,2690.45,69.61
Ontario,2009,3740,278,8,46,66,158,3462,600,2794,68,107214,3488.35,3229.06,259.29,7.46,42.9,61.56,147.37,559.63,2606.0,63.42
Ontario,2010,3990,256,2,56,48,150,3734,672,2990,72,108242,3686.18,3449.68,236.51,1.85,51.74,44.35,138.58,620.83,2762.33,66.52
Ontario,2011,4206,300,0,48,74,178,3906,820,3004,82,108909,3861.94,3586.48,275.46,0.0,44.07,67.95,163.44,752.92,2758.27,75.29
Ontario,2012,4350,300,4,72,44,180,4050,864,3104,82,109169,3984.65,3709.84,274.8,3.66,65.95,40.3,164.88,791.43,2843.3,75.11
Ontario,2013,4192,244,2,40,62,140,3948,776,3098,74,109843,3816.36,3594.22,222.14,1.82,36.42,56.44,127.45,706.46,2820.39,67.37
Ontario,2014,4364,260,0,62,28,170,4104,720,3326,58,110374,3953.83,3718.27,235.56,0.0,56.17,25.37,154.02,652.33,3013.39,52.55
Ontario,2015,3670,288,2,108,46,132,3382,704,2628,50,110555,3319.61,3059.11,260.5,1.81,97.69,41.61,119.4,636.79,2377.1,45.23
Ontario,2016,3732,328,2,156,36,134,3404,606,2730,68,110814,3367.81,3071.81,295.99,1.8,140.78,32.49,120.92,546.86,2463.59,61.36
Ontario,2017,3246,270,4,116,32,118,2976,514,2388,74,111351,2915.11,2672.63,242.48,3.59,104.18,28.74,105.97,461.6,2144.57,66.46
Ontario,2018,2924,260,2,110,24,124,2664,418,2194,52,111896,2613.14,2380.78,232.36,1.79,98.31,21.45,110.82,373.56,1960.75,46.47
Ontario,2019,2944,332,4,150,28,150,2612,368,2190,54,112153,2624.99,2328.96,296.02,3.57,133.75,24.97,133.75,328.12,1952.69,48.15
Ontario,2020,3028,336,4,146,24,162,2692,374,2232,86,112467,2692.35,2393.59,298.75,3.56,129.82,21.34,144.04,332.54,1984.58,76.47
Ontario,2021,2902,340,2,136,26,176,2562,356,2114,92,112698,2575.02,2273.33,301.69,1.77,120.68,23.07,156.17,315.89,1875.81,81.63
Ontario,2022,3046,402,2,138,24,238,2644,342,2184,118,112499,2707.58,2350.24,357.34,1.78,122.67,21.33,211.56,304.0,1941.35,104.89
Ontario,2023,3122,382,2,140,28,212,2740,316,2242,182,112374,2778.22,2438.29,339.94,1.78,124.58,24.92,188.66,281.2,1995.12,161.96
Ontario,2024,2724,320,0,84,30,206,2404,244,2062,98,112733,2416.33,2132.47,283.86,0.0,74.51,26.61,182.73,216.44,1829.1,86.93
Orange,1990,22250,2678,34,128,734,1782,19572,4826,13668,1078,308803,7205.24,6338.02,867.22,11.01,41.45,237.69,577.07,1562.81,4426.12,349.09
Orange,1991,22414,2526,26,188,660,1652,19888,4800,14182,906,312038,7183.1,6373.58,809.52,8.33,60.25,211.51,529.42,1538.27,4544.96,290.35
Orange,1992,21036,2508,26,138,576,1768,18528,4004,13654,870,315957,6657.87,5864.09,793.78,8.23,43.68,182.3,559.57,1267.26,4321.47,275.35
Orange,1993,20186,2390,22,144,488,1736,17796,3660,13372,764,318999,6327.92,5578.7,749.22,6.9,45.14,152.98,544.2,1147.34,4191.86,239.5
Orange,1994,19938,2690,22,130,714,1824,17248,3464,13008,776,320744,6216.17,5377.5,838.68,6.86,40.53,222.61,568.68,1079.99,4055.57,241.94
Orange,1995,20812,2348,12,114,514,1708,18464,3910,13308,1246,323451,6434.36,5708.44,725.92,3.71,35.24,158.91,528.06,1208.84,4114.38,385.22
Orange,1996,19618,2290,30,100,484,1676,17328,3516,12846,966,326000,6017.79,5315.34,702.45,9.2,30.67,148.47,514.11,1078.53,3940.49,296.32
Orange,1997,17970,2102,10,138,408,1546,15868,3168,11894,806,328860,5464.33,4825.15,639.18,3.04,41.96,124.06,470.11,963.33,3616.74,245.09
Orange,1998,17266,2158,18,126,402,1612,15108,2802,11484,822,332199,5197.49,4547.88,649.61,5.42,37.93,121.01,485.25,843.47,3456.96,247.44
Orange,1999,17602,2010,24,124,440,1422,15592,2798,12038,756,336630,5228.89,4631.79,597.09,7.13,36.84,130.71,422.42,831.18,3576.03,224.58
Orange,2000,17510,2028,10,102,554,1362,15482,2640,12168,674,342892,5106.56,4515.12,591.44,2.92,29.75,161.57,397.21,769.92,3548.64,196.56
Orange,2001,17202,2072,34,132,464,1442,15130,2534,11958,638,347674,4947.74,4351.78,595.96,9.78,37.97,133.46,414.76,728.84,3439.43,183.51
Orange,2002,17444,2480,32,152,588,1708,14964,2576,11654,734,352975,4941.99,4239.39,702.6,9.07,43.06,166.58,483.89,729.8,3301.65,207.95
Orange,2003,15804,1864,10,142,412,1300,13940,2344,10770,826,358727,4405.58,3885.96,519.62,2.79,39.58,114.85,362.39,653.42,3002.28,230.26
Orange,2004,14720,1860,22,160,438,1240,12860,1926,10156,778,362934,4055.83,3543.34,512.49,6.06,44.09,120.68,341.66,530.67,2798.3,214.36
Orange,2005,16338,1952,16,162,662,1112,14386,2198,11410,778,364522,4482.03,3946.54,535.5,4.39,44.44,181.61,305.06,602.98,3130.13,213.43
Orange,2006,16702,1942,16,122,680,1124,14760,2408,11710,642,366908,4552.09,4022.81,529.29,4.36,33.25,185.33,306.34,656.3,3191.54,174.98
Orange,2007,17562,2084,18,154,644,1268,15478,2598,12198,682,368464,4766.27,4200.68,565.59,4.89,41.8,174.78,344.13,705.09,3310.5,185.09
Orange,2008,18368,2078,26,138,660,1254,16290,2592,13044,654,370201,4961.63,4400.31,561.32,7.02,37.28,178.28,338.73,700.16,3523.49,176.66
Orange,2009,17532,1884,18,92,642,1132,15648,2194,12928,526,372079,4711.9,4205.56,506.34,4.84,24.73,172.54,304.24,589.66,3474.53,141.37
Orange,2010,18158,1992,34,102,676,1180,16166,2460,13228,478,373849,4857.04,4324.21,532.84,9.09,27.28,180.82,315.64,658.02,3538.33,127.86
Orange,2011,18016,2032,18,118,786,1110,15984,2818,12692,474,376163,4789.41,4249.22,540.19,4.79,31.37,208.95,295.08,749.14,3374.07,126.01
Orange,2012,18992,2154,18,134,746,1256,16838,2704,13656,478,377386,5032.51,4461.74,570.77,4.77,35.51,197.68,332.82,716.51,3618.58,126.66
Orange,2013,17178,1736,24,148,554,1010,15442,2390,12618,434,379602,4525.27,4067.94,457.32,6.32,38.99,145.94,266.07,629.61,3324.01,114.33
Orange,2014,15704,1662,14,118,478,1052,14042,1948,11710,384,381725,4113.96,3678.56,435.39,3.67,30.91,125.22,275.59,510.32,3067.65,100.6
Orange,2015,14488,1836,12,288,436,1100,12652,1724,10560,368,384285,3770.12,3292.35,477.77,3.12,74.94,113.46,286.25,448.63,2747.96,95.76
Orange,2016,14622,1808,22,264,468,1054,12814,1548,10872,394,387868,3769.84,3303.7,466.14,5.67,68.06,120.66,271.74,399.1,2803.02,101.58
Orange,2017,13516,1750,16,330,396,1008,11766,1232,10184,350,391464,3452.68,3005.64,447.04,4.09,84.3,101.16,257.49,314.72,2601.52,89.41
Orange,2018,11890,1586,10,276,364,936,10304,1124,8892,288,395573,3005.77,2604.83,400.94,2.53,69.77,92.02,236.62,284.14,2247.88,72.81
Orange,2019,10512,1454,22,292,264,876,9058,836,7994,228,399706,2629.93,2266.17,363.77,5.5,73.05,66.05,219.16,209.15,1999.97,57.04
Orange,2020,9708,1346,18,262,228,838,8362,872,7092,398,400973,2421.11,2085.43,335.68,4.49,65.34,56.86,208.99,217.47,1768.7,99.26
Orange,2021,9768,1528,12,270,298,948,8240,722,7172,346,405133,2411.06,2033.9,377.16,2.96,66.64,73.56,234.0,178.21,1770.28,85.4
Orange,2022,10238,1500,18,270,252,960,8738,718,7600,420,407314,2513.54,2145.27,368.27,4.42,66.29,61.87,235.69,176.28,1865.88,103.11
Orange,2023,10426,1446,12,248,280,906,8980,704,7848,428,410179,2541.82,2189.29,352.53,2.93,60.46,68.26,220.88,171.63,1913.31,104.34
Orange,2024,9070,1320,10,200,210,900,7750,600,6860,290,415088,2185.08,1867.07,318.0,2.41,48.18,50.59,216.82,144.55,1652.66,69.86
Orleans,1990,2208,318,6,12,20,280,1890,366,1458,66,41970,5260.9,4503.22,757.68,14.3,28.59,47.65,667.14,872.05,3473.91,157.26
Orleans,1991,2626,302,8,6,22,266,2324,542,1674,108,42432,6188.73,5477.0,711.73,18.85,14.14,51.85,626.89,1277.34,3945.14,254.52
Orleans,1992,2622,356,2,20,36,298,2266,514,1644,108,43674,6003.57,5188.44,815.13,4.58,45.79,82.43,682.33,1176.9,3764.25,247.29
Orleans,1993,2446,198,2,16,14,166,2248,580,1602,66,43850,5578.11,5126.57,451.54,4.56,36.49,31.93,378.56,1322.69,3653.36,150.51
Orleans,1994,1980,132,2,10,28,92,1848,422,1370,56,44345,4464.99,4167.32,297.67,4.51,22.55,63.14,207.46,951.63,3089.41,126.28
Orleans,1995,1718,166,4,16,40,106,1552,274,1240,38,44524,3858.59,3485.76,372.83,8.98,35.94,89.84,238.07,615.4,2785.01,85.35
Orleans,1996,1918,202,0,18,22,162,1716,340,1334,42,44435,4316.42,3861.82,454.6,0.0,40.51,49.51,364.58,765.16,3002.14,94.52
Orleans,1997,2160,182,0,16,20,146,1978,506,1402,70,44172,4889.98,4477.95,412.03,0.0,36.22,45.28,330.53,1145.52,3173.96,158.47
Orleans,1998,1808,232,0,12,16,204,1576,392,1138,46,44167,4093.55,3568.27,525.28,0.0,27.17,36.23,461.88,887.54,2576.58,104.15
Orleans,1999,1786,188,0,12,12,164,1598,320,1220,58,44183,4042.28,3616.78,425.5,0.0,27.16,27.16,371.18,724.26,2761.24,131.27
Orleans,2000,1378,114,2,2,12,98,1264,204,1036,24,44178,3119.2,2861.15,258.05,4.53,4.53,27.16,221.83,461.77,2345.06,54.33
Orleans,2001,1144,130,2,8,18,102,1014,260,724,30,43898,2606.04,2309.9,296.14,4.56,18.22,41.0,232.36,592.28,1649.28,68.34
Orleans,2002,1298,190,8,12,16,154,1108,204,864,40,43660,2972.97,2537.79,435.18,18.32,27.49,36.65,352.73,467.25,1978.93,91.62
Orleans,2003,996,140,0,14,28,98,856,200,600,56,43593,2284.77,1963.62,321.15,0.0,32.12,64.23,224.81,458.79,1376.37,128.46
Orleans,2004,1292,142,2,10,10,120,1150,282,816,52,43682,2957.74,2632.66,325.08,4.58,22.89,22.89,274.71,645.57,1868.05,119.04
Orleans,2005,1490,216,4,14,8,190,1274,240,982,52,43475,3427.26,2930.42,496.84,9.2,32.2,18.4,437.03,552.04,2258.77,119.61
Orleans,2006,1880,178,0,14,24,140,1702,410,1242,50,43420,4329.8,3919.85,409.95,0.0,32.24,55.27,322.43,944.27,2860.43,115.15
Orleans,2007,2182,182,2,20,20,140,2000,434,1484,82,43342,5034.38,4614.46,419.92,4.61,46.14,46.14,323.01,1001.34,3423.93,189.19
Orleans,2008,2214,146,2,12,38,94,2068,494,1478,96,43254,5118.6,4781.06,337.54,4.62,27.74,87.85,217.32,1142.09,3417.03,221.94
Orleans,2009,2532,142,0,28,18,96,2390,638,1670,82,42975,5891.8,5561.37,330.42,0.0,65.15,41.88,223.39,1484.58,3885.98,190.81
Orleans,2010,2126,158,0,12,20,126,1968,454,1416,98,42856,4960.8,4592.12,368.68,0.0,28.0,46.67,294.01,1059.36,3304.09,228.67
Orleans,2011,2008,164,4,18,26,116,1844,454,1334,56,42683,4704.45,4320.22,384.23,9.37,42.17,60.91,271.77,1063.66,3125.37,131.2
Orleans,2012,1840,122,0,10,18,94,1718,386,1278,54,42450,4334.51,4047.11,287.4,0.0,23.56,42.4,221.44,909.31,3010.6,127.21
Orleans,2013,1494,118,2,12,16,88,1376,392,936,48,42313,3530.83,3251.96,278.87,4.73,28.36,37.81,207.97,926.43,2212.09,113.44
Orleans,2014,1376,116,0,10,14,92,1260,326,892,42,41968,3278.69,3002.29,276.4,0.0,23.83,33.36,219.21,776.78,2125.43,100.08
Orleans,2015,1346,138,0,42,6,90,1208,286,884,38,41610,3234.8,2903.15,331.65,0.0,100.94,14.42,216.29,687.33,2124.49,91.32
Orleans,2016,1498,156,0,48,14,94,1342,286,998,58,41422,3616.44,3239.82,376.61,0.0,115.88,33.8,226.93,690.45,2409.35,140.02
Orleans,2017,1528,174,2,38,20,114,1354,176,1138,40,40991,3727.65,3303.16,424.48,4.88,92.7,48.79,278.11,429.36,2776.22,97.58
Orleans,2018,1200,130,0,36,16,78,1070,210,822,38,40910,2933.27,2615.5,317.77,0.0,88.0,39.11,190.66,513.32,2009.29,92.89
Orleans,2019,972,116,0,42,10,64,856,156,642,58,40577,2395.45,2109.57,285.88,0.0,103.51,24.64,157.72,384.45,1582.18,142.94
Orleans,2020,928,128,0,42,14,72,800,164,582,54,40047,2317.28,1997.65,319.62,0.0,104.88,34.96,179.79,409.52,1453.29,134.84
Orleans,2021,742,120,0,30,8,82,622,100,482,40,39783,1865.12,1563.48,301.64,0.0,75.41,20.11,206.12,251.36,1211.57,100.55
Orleans,2022,1018,138,0,32,12,94,880,134,694,52,39510,2576.56,2227.28,349.28,0.0,80.99,30.37,237.91,339.15,1756.52,131.61
Orleans,2023,750,126,0,18,6,102,624,112,480,32,39567,1895.52,1577.07,318.45,0.0,45.49,15.16,257.79,283.06,1213.13,80.88
Orleans,2024,844,134,0,18,18,98,710,96,580,34,39886,2116.03,1780.07,335.96,0.0,45.13,45.13,245.7,240.69,1454.14,85.24
Oswego,1990,6748,212,0,40,16,156,6536,1446,4882,208,122302,5517.49,5344.15,173.34,0.0,32.71,13.08,127.55,1182.32,3991.76,170.07
Oswego,1991,7168,272,4,52,36,180,6896,1584,5090,222,123134,5821.3,5600.4,220.9,3.25,42.23,29.24,146.18,1286.4,4133.71,180.29
Oswego,1992,7106,226,2,68,38,118,6880,1572,5092,216,123857,5737.26,5554.79,182.47,1.61,54.9,30.68,95.27,1269.21,4111.19,174.39
Oswego,1993,6904,194,4,38,38,114,6710,1602,4884,224,124802,5531.96,5376.52,155.45,3.21,30.45,30.45,91.34,1283.63,3913.4,179.48
Oswego,1994,6774,150,0,38,30,82,6624,1480,4984,160,124319,5448.89,5328.23,120.66,0.0,30.57,24.13,65.96,1190.49,4009.04,128.7
Oswego,1995,6708,328,2,48,22,256,6380,1480,4696,204,123972,5410.9,5146.32,264.58,1.61,38.72,17.75,206.5,1193.82,3787.95,164.55
Oswego,1996,6784,386,2,40,52,292,6398,1570,4640,188,123619,5487.83,5175.58,312.25,1.62,32.36,42.06,236.21,1270.03,3753.47,152.08
Oswego,1997,6878,312,4,32,26,250,6566,1428,4906,232,123237,5581.12,5327.95,253.17,3.25,25.97,21.1,202.86,1158.74,3980.95,188.26
Oswego,1998,5770,236,6,40,52,138,5534,1364,4010,160,122153,4723.58,4530.38,193.2,4.91,32.75,42.57,112.97,1116.63,3282.77,130.98
Oswego,1999,5526,252,2,30,44,176,5274,1346,3776,152,122199,4522.13,4315.91,206.22,1.64,24.55,36.01,144.03,1101.48,3090.04,124.39
Oswego,2000,4956,222,6,18,34,164,4734,1036,3462,236,122477,4046.47,3865.22,181.26,4.9,14.7,27.76,133.9,845.87,2826.65,192.69
Oswego,2001,5988,232,4,28,50,150,5756,1324,4222,210,122269,4897.4,4707.65,189.75,3.27,22.9,40.89,122.68,1082.86,3453.04,171.75
Oswego,2002,6154,366,6,54,58,248,5788,1292,4308,188,122496,5023.84,4725.05,298.79,4.9,44.08,47.35,202.46,1054.73,3516.85,153.47
Oswego,2003,5076,284,6,40,36,202,4792,1152,3504,136,123120,4122.81,3892.14,230.67,4.87,32.49,29.24,164.07,935.67,2846.0,110.46
Oswego,2004,5264,272,2,36,36,198,4992,1208,3644,140,123340,4267.88,4047.35,220.53,1.62,29.19,29.19,160.53,979.41,2954.43,113.51
Oswego,2005,5318,374,2,56,54,262,4944,1026,3770,148,122640,4336.27,4031.31,304.96,1.63,45.66,44.03,213.63,836.59,3074.04,120.68
Oswego,2006,5472,316,2,62,40,212,5156,1142,3904,110,122354,4472.27,4214.0,258.27,1.63,50.67,32.69,173.27,933.36,3190.74,89.9
Oswego,2007,5282,320,2,40,52,226,4962,1082,3756,124,122213,4321.96,4060.12,261.84,1.64,32.73,42.55,184.92,885.34,3073.32,101.46
Oswego,2008,5186,368,6,70,42,250,4818,1164,3512,142,122366,4238.11,3937.37,300.74,4.9,57.21,34.32,204.31,951.24,2870.08,116.05
Oswego,2009,5578,352,2,62,52,236,5226,1310,3760,156,122055,4570.07,4281.68,288.39,1.64,50.8,42.6,193.36,1073.29,3080.58,127.81
Oswego,2010,6576,378,6,56,64,252,6198,1536,4454,208,122165,5382.88,5073.47,309.42,4.91,45.84,52.39,206.28,1257.32,3645.89,170.26
Oswego,2011,6434,362,4,56,44,258,6072,1306,4562,204,122109,5269.06,4972.61,296.46,3.28,45.86,36.03,211.29,1069.54,3736.01,167.06
Oswego,2012,6656,412,0,70,54,288,6244,1582,4460,202,121689,5469.68,5131.11,338.57,0.0,57.52,44.38,236.67,1300.04,3665.08,166.0
Oswego,2013,5356,316,4,30,58,224,5040,1042,3838,160,121504,4408.09,4148.01,260.07,3.29,24.69,47.74,184.36,857.58,3158.74,131.68
Oswego,2014,5114,318,4,66,48,200,4796,1144,3532,120,121026,4225.54,3962.78,262.75,3.31,54.53,39.66,165.25,945.25,2918.38,99.15
Oswego,2015,4748,502,4,252,52,194,4246,1014,3130,102,120276,3947.59,3530.21,417.37,3.33,209.52,43.23,161.3,843.06,2602.35,84.8
Oswego,2016,4628,530,0,242,44,244,4098,922,3036,140,119517,3872.25,3428.8,443.45,0.0,202.48,36.81,204.16,771.44,2540.22,117.14
Oswego,2017,3960,436,2,192,34,208,3524,812,2564,148,119152,3323.49,2957.57,365.92,1.68,161.14,28.53,174.57,681.48,2151.87,124.21
Oswego,2018,4066,376,4,156,42,174,3690,528,3000,162,118325,3436.3,3118.53,317.77,3.38,131.84,35.5,147.05,446.23,2535.39,136.91
Oswego,2019,3782,364,2,178,18,166,3418,470,2780,168,117837,3209.52,2900.62,308.9,1.7,151.06,15.28,140.87,398.86,2359.19,142.57
Oswego,2020,3624,392,0,158,42,192,3232,480,2526,226,117437,3085.91,2752.11,333.8,0.0,134.54,35.76,163.49,408.73,2150.94,192.44
Oswego,2021,3340,432,4,186,24,218,2908,474,2238,196,118057,2829.14,2463.22,365.92,3.39,157.55,20.33,184.66,401.5,1895.69,166.02
Oswego,2022,3640,496,10,158,22,306,3144,400,2528,216,118150,3080.83,2661.02,419.81,8.46,133.73,18.62,258.99,338.55,2139.65,182.82
Oswego,2023,3416,418,0,92,32,294,2998,364,2446,188,117939,2896.41,2541.99,354.42,0.0,78.01,27.13,249.28,308.63,2073.95,159.4
Oswego,2024,2958,384,4,108,32,240,2574,304,2134,136,118182,2502.92,2178.0,324.92,3.38,91.38,27.08,203.08,257.23,1805.69,115.08
Otsego,1990,2428,132,2,22,10,98,2296,590,1676,30,60518,4012.03,3793.91,218.12,3.3,36.35,16.52,161.94,974.92,2769.42,49.57
Otsego,1991,2748,124,0,10,12,102,2624,720,1822,82,60729,4525.02,4320.84,204.19,0.0,16.47,19.76,167.96,1185.6,3000.21,135.03
Otsego,1992,2494,132,0,26,12,94,2362,628,1692,42,61195,4075.5,3859.79,215.7,0.0,42.49,19.61,153.61,1026.23,2764.93,68.63
Otsego,1993,2712,192,4,14,10,164,2520,662,1824,34,61537,4407.1,4095.1,312.01,6.5,22.75,16.25,266.51,1075.78,2964.07,55.25
Otsego,1994,2486,174,2,12,20,140,2312,654,1610,48,61916,4015.12,3734.09,281.03,3.23,19.38,32.3,226.11,1056.27,2600.3,77.52
Otsego,1995,2648,220,2,26,22,170,2428,636,1770,22,61671,4293.75,3937.02,356.73,3.24,42.16,35.67,275.66,1031.28,2870.07,35.67
Otsego,1996,2830,202,4,26,16,156,2628,614,1956,58,61584,4595.35,4267.34,328.01,6.5,42.22,25.98,253.31,997.01,3176.15,94.18
Otsego,1997,2906,248,4,26,26,192,2658,540,2052,66,61371,4735.14,4331.04,404.1,6.52,42.37,42.37,312.85,879.89,3343.6,107.54
Otsego,1998,2342,264,0,20,14,230,2078,492,1542,44,61379,3815.64,3385.52,430.11,0.0,32.58,22.81,374.72,801.58,2512.26,71.69
Otsego,1999,2746,334,0,32,28,274,2412,668,1674,70,61629,4455.69,3913.74,541.95,0.0,51.92,45.43,444.6,1083.91,2716.25,113.58
Otsego,2000,2064,268,0,18,24,226,1796,494,1268,34,61860,3336.57,2903.33,433.24,0.0,29.1,38.8,365.34,798.58,2049.79,54.96
Otsego,2001,1820,234,0,24,14,196,1586,402,1140,44,61924,2939.09,2561.2,377.88,0.0,38.76,22.61,316.52,649.18,1840.97,71.05
Otsego,2002,2300,318,0,36,30,252,1982,446,1472,64,62093,3704.12,3191.99,512.14,0.0,57.98,48.31,405.84,718.28,2370.64,103.07
Otsego,2003,2356,266,0,46,22,198,2090,622,1428,40,62567,3765.56,3340.42,425.14,0.0,73.52,35.16,316.46,994.13,2282.35,63.93
Otsego,2004,2412,258,2,36,20,200,2154,582,1516,56,62934,3832.59,3422.63,409.95,3.18,57.2,31.78,317.79,924.78,2408.87,88.98
Otsego,2005,2392,224,8,28,36,152,2168,508,1596,64,63069,3792.67,3437.5,355.17,12.68,44.4,57.08,241.01,805.47,2530.56,101.48
Otsego,2006,2384,292,4,62,30,196,2092,494,1556,42,63032,3782.21,3318.95,463.26,6.35,98.36,47.59,310.95,783.73,2468.59,66.63
Otsego,2007,2370,200,2,30,14,154,2170,694,1432,44,62914,3767.05,3449.15,317.89,3.18,47.68,22.25,244.78,1103.09,2276.12,69.94
Otsego,2008,2204,172,0,20,12,140,2032,584,1406,42,62561,3522.96,3248.03,274.93,0.0,31.97,19.18,223.78,933.49,2247.41,67.13
Otsego,2009,2402,280,0,36,36,208,2122,648,1438,36,62280,3856.78,3407.19,449.58,0.0,57.8,57.8,333.98,1040.46,2308.93,57.8
